Wavelength_nm,AZURITE EF Glair,AZURITE EF GA,BUCKTHORN Pure,BURNT UMBER Glair,BURNT UMBER GA,CALCITE Glair,CALCITE GA,CARMINE GA,CINNABAR Glair,CINNABAR GA,GAMBOGE GA,HEMATITE Glair,INDIGO GA,INDIAN YELLOW INK,LAPISLAZULI Glair,LAPISLAZULI GA,LEAD TIN YELLOW Glair,LEAD TIN YELLOW GA,LEAD WHITE Glair,LEAD WHITE GA,MINIUM Glair,MINIUM GA,MALACHITE Glair,MALACHITE GA,YELLOW OCKER Glair,YELLOW OCKER GA,ORPIMENT Glair,ORPIMENT GA,SAFFRON GA,SMALT Glair,SMALT GA,VERDIGRIS Glair,VERDIGRIS GA
5014.72878,0.342586,0.142558,0.230237,0.647907,0.225234,0.010639,0.31183,0.389013,0.0305335,0.171544,0.106702,0.322854,0.188886,0.224073,0.364198,0.10946,0.267228,0.338745,0.165464,0.174792,0.0714186,0.127734,0.223646,0.1043,0.481945,0.337023,0.0279889,0.157553,0.0835132,0.0785267,0.0641858,0.363159,0.367645
5019.419827,0.345143,0.144921,0.228877,0.647272,0.221945,0.0100115,0.30995,0.388999,0.0299562,0.170323,0.106403,0.321362,0.18661,0.221335,0.364297,0.110187,0.266364,0.338427,0.165498,0.174223,0.0705644,0.125351,0.226,0.106686,0.481844,0.336006,0.027448,0.155736,0.0817018,0.0785009,0.0650613,0.366194,0.369608
5024.119658,0.348074,0.147075,0.227611,0.645607,0.219486,0.00939789,0.307708,0.38846,0.0296153,0.16912,0.105327,0.319701,0.185425,0.218739,0.364309,0.110875,0.265509,0.336926,0.165883,0.173364,0.0698313,0.123249,0.228305,0.10861,0.482209,0.334999,0.0272562,0.153906,0.0800378,0.0783623,0.0668494,0.371309,0.372122
5028.828299,0.351024,0.149225,0.226181,0.644187,0.21733,0.00872105,0.305241,0.387779,0.0292518,0.167722,0.103977,0.318112,0.183871,0.216696,0.364473,0.111154,0.264505,0.334258,0.166505,0.172267,0.0688995,0.121225,0.230352,0.110817,0.482843,0.333157,0.0270773,0.152134,0.0789251,0.0795559,0.0703628,0.378838,0.377565
5033.545774,0.353753,0.151203,0.224666,0.643166,0.21417,0.00786698,0.303657,0.386951,0.0285636,0.166586,0.103458,0.316868,0.181705,0.214861,0.364736,0.11074,0.263577,0.331616,0.16709,0.170816,0.067661,0.118989,0.232789,0.113106,0.482322,0.330101,0.0269886,0.150693,0.0782326,0.0807811,0.073354,0.388351,0.385922
5038.272108,0.356127,0.153242,0.223,0.642021,0.211226,0.00719473,0.302631,0.386123,0.0275861,0.165775,0.102635,0.315596,0.179656,0.213023,0.364992,0.10993,0.262945,0.329942,0.167581,0.16928,0.0666459,0.117128,0.235535,0.114767,0.480675,0.326873,0.0271202,0.149367,0.0776816,0.0822954,0.0740893,0.398765,0.395553
5043.007326,0.358217,0.155473,0.221269,0.640938,0.20963,0.0067679,0.301504,0.3858,0.0266387,0.165089,0.101309,0.31413,0.176966,0.211266,0.365276,0.109209,0.262038,0.328207,0.167507,0.16781,0.0661368,0.115517,0.237811,0.116878,0.479938,0.324923,0.0270491,0.147749,0.0764513,0.0854785,0.0738529,0.410801,0.406113
5047.751453,0.360308,0.157799,0.219563,0.639558,0.2086,0.00666851,0.301117,0.386183,0.0261483,0.16427,0.100202,0.312872,0.174096,0.209866,0.365617,0.10835,0.26069,0.326074,0.166653,0.166412,0.0657062,0.114314,0.239866,0.119383,0.480049,0.323811,0.026615,0.146344,0.0743919,0.0905475,0.074734,0.424086,0.416638
5052.504515,0.36265,0.159977,0.217921,0.637712,0.207078,0.00704485,0.301306,0.38698,0.0261927,0.163299,0.0986434,0.312186,0.172266,0.208691,0.366007,0.107397,0.259262,0.324775,0.165769,0.165988,0.064954,0.113926,0.242097,0.121728,0.480803,0.322837,0.02636,0.145283,0.072304,0.0959431,0.0781484,0.436006,0.425992
5057.266536,0.365177,0.162078,0.216563,0.635357,0.204796,0.00717455,0.300472,0.387316,0.0260059,0.161814,0.0967658,0.311374,0.170567,0.207266,0.366056,0.106777,0.257594,0.323529,0.164624,0.16588,0.0635414,0.113123,0.244412,0.123824,0.481499,0.322408,0.0259579,0.143736,0.070034,0.100021,0.082607,0.446106,0.434368
5062.037542,0.367024,0.164424,0.215268,0.633014,0.202939,0.00625789,0.298738,0.386595,0.0250217,0.159428,0.0952261,0.310026,0.168581,0.20533,0.365797,0.106406,0.255474,0.322012,0.162822,0.16453,0.0615071,0.111847,0.247072,0.124927,0.480576,0.321861,0.0247911,0.141883,0.0675812,0.101839,0.0855172,0.455598,0.44196
5066.817559,0.368708,0.166711,0.213874,0.631569,0.201621,0.00466999,0.295919,0.386339,0.024058,0.156955,0.0948519,0.3087,0.166909,0.203466,0.366243,0.105973,0.253668,0.321249,0.161011,0.162477,0.0597989,0.110962,0.249955,0.125112,0.479482,0.32153,0.0234663,0.140842,0.0655259,0.102136,0.0857928,0.464498,0.447638
5071.606611,0.3713,0.168814,0.212419,0.630353,0.200607,0.00374553,0.292461,0.387108,0.0235892,0.155054,0.0960163,0.307837,0.165958,0.202074,0.367183,0.105306,0.252138,0.321451,0.158703,0.16051,0.0586277,0.109854,0.252315,0.125886,0.479138,0.321446,0.0224016,0.140141,0.063685,0.103944,0.0850514,0.471088,0.451571
5076.404725,0.374266,0.171113,0.210767,0.629356,0.199888,0.00519162,0.290474,0.387612,0.0231516,0.153588,0.0969296,0.307469,0.165645,0.200385,0.367872,0.104776,0.25059,0.322014,0.156385,0.159306,0.0574214,0.108303,0.2543,0.127842,0.479387,0.320508,0.0216675,0.138871,0.0621384,0.106725,0.0862554,0.473996,0.453186
5081.211927,0.377134,0.173747,0.208974,0.629301,0.198202,0.00932941,0.290628,0.387827,0.0228049,0.15233,0.0966768,0.307057,0.165271,0.198249,0.368467,0.105255,0.249443,0.321417,0.156221,0.158922,0.0565448,0.107046,0.256279,0.129368,0.480732,0.320045,0.0211894,0.137628,0.0612411,0.107468,0.0881763,0.473343,0.450323
5086.028241,0.380012,0.176026,0.207684,0.629186,0.196,0.0150241,0.291279,0.387617,0.0228712,0.151231,0.0960087,0.306517,0.164805,0.196366,0.369177,0.10653,0.248576,0.319127,0.157882,0.157998,0.056202,0.106083,0.257898,0.130136,0.481961,0.320642,0.0209724,0.136596,0.0608585,0.107011,0.0893902,0.468942,0.443785
5090.853695,0.383094,0.177962,0.206826,0.628649,0.195008,0.0211006,0.290795,0.387032,0.022898,0.149929,0.09467,0.305832,0.164602,0.19452,0.369882,0.107347,0.247717,0.316654,0.159532,0.15661,0.0557345,0.105047,0.258899,0.131354,0.483447,0.32073,0.0210473,0.135232,0.0602825,0.107659,0.0908301,0.460518,0.434921
5095.688314,0.386676,0.18018,0.206045,0.62844,0.194052,0.026603,0.289975,0.386315,0.0224355,0.148612,0.0934948,0.304562,0.164271,0.192381,0.370674,0.107536,0.247028,0.314804,0.160493,0.155613,0.0549458,0.103355,0.259614,0.13278,0.485887,0.319879,0.02109,0.133767,0.0596168,0.108944,0.0920515,0.448729,0.424115
5100.532124,0.390642,0.182957,0.205408,0.628129,0.192003,0.0309847,0.289562,0.385749,0.0217311,0.147748,0.0931578,0.302942,0.163618,0.190231,0.371494,0.107683,0.24678,0.31264,0.161497,0.154597,0.054107,0.101274,0.259926,0.133712,0.48633,0.319165,0.0212531,0.132315,0.0591194,0.109103,0.0922906,0.433818,0.411913
5105.385152,0.394368,0.186113,0.204755,0.627437,0.190377,0.033865,0.28888,0.385866,0.0209704,0.146841,0.0918159,0.301133,0.163355,0.188204,0.37184,0.108121,0.246785,0.309857,0.163047,0.153487,0.0533279,0.0999042,0.259194,0.13489,0.485198,0.319126,0.0214244,0.130621,0.0580775,0.109048,0.0921648,0.41644,0.399036
5110.247423,0.397641,0.189358,0.204027,0.626791,0.189087,0.0352017,0.287375,0.386512,0.0201809,0.145659,0.0897747,0.299079,0.163435,0.18624,0.371865,0.10882,0.24626,0.307237,0.164241,0.152514,0.0528336,0.098941,0.258376,0.136134,0.485747,0.31958,0.0209563,0.129001,0.0565943,0.110938,0.0937163,0.399049,0.386279
5115.118965,0.401006,0.192993,0.203388,0.626296,0.187004,0.0355521,0.285262,0.387605,0.0197627,0.144458,0.0881348,0.297545,0.164244,0.184646,0.372578,0.109238,0.245236,0.305667,0.164422,0.152168,0.052482,0.098113,0.258283,0.13647,0.487166,0.320075,0.0202259,0.127691,0.0550123,0.114308,0.09688,0.382468,0.37297
5119.999804,0.404653,0.196993,0.202459,0.625434,0.184905,0.0343273,0.282042,0.38803,0.0192107,0.142887,0.0866303,0.296492,0.165901,0.183042,0.37353,0.109547,0.243974,0.304598,0.163851,0.152375,0.0515882,0.0970781,0.258202,0.135427,0.488013,0.320273,0.0195925,0.126167,0.0528062,0.116292,0.0996037,0.365671,0.3594
5124.889966,0.408176,0.201543,0.200803,0.623702,0.18371,0.0300497,0.277405,0.38691,0.0175935,0.140329,0.0855233,0.294944,0.167161,0.181167,0.373319,0.109909,0.24197,0.303154,0.162792,0.151203,0.0499527,0.0950028,0.258122,0.132983,0.486845,0.320146,0.0181384,0.124146,0.0499513,0.117346,0.102203,0.349758,0.347622
5129.789478,0.411799,0.206376,0.199106,0.622153,0.182587,0.0236998,0.272697,0.385835,0.0159931,0.137632,0.0846435,0.293382,0.167916,0.179557,0.37298,0.109756,0.239827,0.301909,0.161555,0.148536,0.0482581,0.0934761,0.258392,0.130493,0.484604,0.319033,0.0162542,0.122414,0.0472866,0.119354,0.104387,0.336964,0.337366
5134.698368,0.4162,0.210705,0.197714,0.621036,0.180584,0.0172716,0.2692,0.385837,0.0153736,0.135647,0.0839748,0.292449,0.168659,0.178532,0.373429,0.109187,0.238341,0.30107,0.16012,0.146211,0.0470051,0.0928335,0.258423,0.12887,0.483709,0.31672,0.0148781,0.121568,0.0447975,0.122437,0.104993,0.327073,0.327997
5139.616661,0.421177,0.215195,0.196329,0.619858,0.178737,0.0122846,0.266936,0.385872,0.0152286,0.134162,0.0838619,0.291796,0.169935,0.177791,0.373799,0.10877,0.237089,0.300685,0.1581,0.144809,0.0458963,0.0911643,0.258215,0.128325,0.483962,0.313862,0.0138235,0.120858,0.0423479,0.126126,0.105479,0.318574,0.321236
5144.544386,0.426045,0.220598,0.194678,0.619271,0.176769,0.00968897,0.265307,0.385383,0.0149217,0.133247,0.0842434,0.290856,0.170714,0.176376,0.374136,0.108846,0.235759,0.300199,0.156898,0.144247,0.0446221,0.088626,0.258649,0.127785,0.485336,0.31156,0.0129086,0.119444,0.0401177,0.129171,0.107786,0.311233,0.31568
5149.481569,0.430788,0.225923,0.192611,0.618945,0.174029,0.00898814,0.264231,0.385401,0.014634,0.132519,0.0841155,0.289569,0.169673,0.17442,0.375354,0.109848,0.234637,0.299094,0.157733,0.143915,0.0432568,0.0859847,0.25969,0.12637,0.487351,0.310354,0.012216,0.117958,0.0381419,0.131204,0.110305,0.305272,0.309592
5154.428237,0.435092,0.229846,0.190284,0.617954,0.171716,0.00924587,0.263094,0.385247,0.0145498,0.131375,0.0825709,0.28867,0.167298,0.172309,0.37769,0.11142,0.233595,0.297995,0.158289,0.143078,0.042172,0.0838802,0.26085,0.126118,0.488956,0.309536,0.0118798,0.116811,0.0365033,0.133493,0.111795,0.300293,0.305102
5159.384418,0.439143,0.233274,0.188078,0.616264,0.169423,0.00975856,0.261465,0.384461,0.0144718,0.130152,0.0802641,0.287757,0.163643,0.169561,0.380464,0.112774,0.232449,0.297232,0.157232,0.142057,0.0413281,0.0826624,0.261785,0.127516,0.490542,0.309272,0.0116691,0.115453,0.0347176,0.137304,0.11304,0.295708,0.30166
5164.350139,0.443586,0.237244,0.186172,0.614768,0.166373,0.0102611,0.260635,0.384172,0.0144316,0.12931,0.0781736,0.286306,0.159173,0.166549,0.383535,0.114417,0.231503,0.29582,0.156208,0.141249,0.0405144,0.0818322,0.262407,0.129075,0.491648,0.309979,0.0113653,0.114184,0.0330504,0.142219,0.113612,0.291748,0.297636
5169.325428,0.447829,0.241143,0.184236,0.613682,0.163825,0.0106418,0.260662,0.384331,0.0142957,0.128589,0.0764695,0.285108,0.154978,0.163961,0.387167,0.116486,0.230874,0.293287,0.156465,0.140614,0.0399383,0.0817933,0.262526,0.130552,0.49151,0.310279,0.0111997,0.113379,0.0317647,0.146272,0.113368,0.288487,0.293912
5174.310313,0.451193,0.244697,0.182504,0.612158,0.161877,0.010445,0.260006,0.383883,0.0135002,0.12736,0.0746443,0.284172,0.150782,0.161484,0.390699,0.118671,0.229882,0.290223,0.15706,0.13944,0.0392674,0.08167,0.262122,0.13208,0.490987,0.309852,0.0107931,0.112258,0.0304228,0.148607,0.11491,0.28558,0.291163
5179.304821,0.45424,0.248434,0.181219,0.610903,0.159933,0.0105984,0.25869,0.382959,0.0124842,0.125789,0.0723761,0.282887,0.146809,0.158837,0.39423,0.121339,0.228394,0.288055,0.15686,0.137967,0.0385338,0.0806972,0.26221,0.133764,0.49044,0.309992,0.010196,0.110527,0.0297122,0.150004,0.119284,0.283339,0.289135
5184.30898,0.457552,0.252269,0.179925,0.60997,0.158553,0.011657,0.256812,0.382059,0.0116173,0.124076,0.0703304,0.281663,0.143465,0.156923,0.398285,0.124628,0.226771,0.286852,0.156355,0.137092,0.0375752,0.0798692,0.262774,0.136065,0.48864,0.310141,0.0097992,0.108922,0.0291821,0.151294,0.123781,0.28159,0.286685
5189.322819,0.460979,0.255849,0.178534,0.608381,0.157416,0.0113629,0.253477,0.380259,0.00944696,0.121501,0.06918,0.280287,0.139479,0.155913,0.401519,0.128382,0.224241,0.283778,0.155158,0.135455,0.0356935,0.078378,0.262824,0.137804,0.484909,0.309571,0.00859712,0.107112,0.0274736,0.15295,0.127599,0.279199,0.283467
5194.346364,0.465519,0.259815,0.17725,0.606788,0.156519,0.00987536,0.249683,0.378254,0.00672986,0.118714,0.0690823,0.278545,0.135482,0.155206,0.403826,0.131836,0.22149,0.279886,0.15346,0.133019,0.0336669,0.0763929,0.262893,0.138609,0.48086,0.309017,0.0067988,0.104929,0.0260673,0.155055,0.131444,0.276378,0.280977
5199.379646,0.471966,0.264864,0.176763,0.606033,0.155826,0.00956824,0.247162,0.377288,0.00560988,0.116685,0.0694869,0.277381,0.133792,0.155032,0.406554,0.134349,0.220283,0.277991,0.152867,0.1312,0.0324881,0.0756338,0.263406,0.139997,0.478395,0.308045,0.00586393,0.103105,0.0260567,0.156972,0.134355,0.274454,0.279613
5204.422691,0.480031,0.271784,0.176966,0.605906,0.154584,0.0102567,0.24597,0.377592,0.00587265,0.115338,0.0700648,0.276695,0.134243,0.155026,0.40941,0.136585,0.220192,0.277417,0.153356,0.130142,0.0318237,0.0753161,0.263716,0.141268,0.477497,0.306161,0.00599883,0.101704,0.0260454,0.159389,0.136523,0.273203,0.279296
5209.475528,0.489239,0.281102,0.177174,0.606157,0.153005,0.0111309,0.244515,0.378297,0.00624202,0.114509,0.0704939,0.275892,0.135162,0.154864,0.411743,0.138866,0.21983,0.277164,0.153991,0.129866,0.0309202,0.0737817,0.263574,0.141091,0.478081,0.304796,0.00621367,0.100344,0.0254332,0.162336,0.139802,0.271443,0.279563
5214.538187,0.499395,0.292264,0.177062,0.606593,0.151421,0.0123753,0.242273,0.378295,0.00631478,0.113717,0.0702094,0.275226,0.135672,0.154876,0.413875,0.140978,0.218932,0.276976,0.154598,0.130065,0.0296433,0.0713659,0.263088,0.139501,0.479814,0.30397,0.00607693,0.0986971,0.024363,0.165644,0.143553,0.269594,0.279293
5219.610695,0.510882,0.303885,0.176465,0.606955,0.150563,0.0141493,0.240768,0.378116,0.00658719,0.112727,0.0690413,0.275167,0.136116,0.154745,0.416682,0.143083,0.218194,0.276405,0.155664,0.130002,0.0285982,0.0695834,0.26264,0.137573,0.480988,0.302722,0.00609212,0.0972334,0.0234116,0.169913,0.145154,0.268874,0.279014
5224.693081,0.52316,0.315706,0.175616,0.607005,0.150298,0.0163555,0.240439,0.377419,0.00714806,0.111655,0.0679298,0.275556,0.137007,0.154075,0.420009,0.144833,0.217583,0.27533,0.156704,0.129617,0.0283227,0.0689892,0.262508,0.135739,0.481307,0.302413,0.00629821,0.0965294,0.0229305,0.175119,0.146181,0.268816,0.27971
5229.785375,0.536079,0.328843,0.174873,0.606791,0.149419,0.0186237,0.24108,0.377246,0.00783297,0.110908,0.0684763,0.275769,0.138552,0.153183,0.422616,0.145877,0.216762,0.274576,0.157184,0.129182,0.0284653,0.068783,0.262331,0.13331,0.481819,0.304334,0.00649466,0.096153,0.0222673,0.181696,0.147991,0.268427,0.280269
5234.887604,0.54995,0.343005,0.174484,0.606891,0.149325,0.0208482,0.242502,0.378908,0.00856625,0.110768,0.0693535,0.276093,0.140912,0.152321,0.424282,0.146694,0.216234,0.274215,0.158577,0.129261,0.0288867,0.0685149,0.261972,0.130241,0.483811,0.307507,0.00655948,0.0958605,0.0215744,0.188327,0.149223,0.268014,0.279499
5239.999799,0.563797,0.356965,0.174144,0.606878,0.150388,0.0228648,0.243777,0.380357,0.00915921,0.110821,0.0694539,0.276681,0.143015,0.151396,0.425932,0.147537,0.216073,0.273877,0.161294,0.129881,0.029687,0.0682622,0.261181,0.127493,0.487356,0.310378,0.00657554,0.0955479,0.021621,0.192646,0.150945,0.267735,0.278348
5245.121989,0.576773,0.370733,0.173976,0.606415,0.151215,0.0242085,0.24428,0.379945,0.00925629,0.110531,0.0691628,0.276767,0.14393,0.150371,0.427072,0.148581,0.21568,0.273819,0.163138,0.129902,0.0302752,0.0675631,0.259622,0.125973,0.490172,0.31247,0.00665922,0.0948645,0.0220581,0.193505,0.154505,0.266946,0.27755
5250.254202,0.589561,0.384198,0.173825,0.606038,0.152268,0.0254388,0.244286,0.378858,0.00907588,0.110038,0.0691349,0.276099,0.143943,0.149655,0.427205,0.149799,0.214972,0.274066,0.16357,0.129591,0.0301436,0.0669065,0.257952,0.125283,0.491647,0.314814,0.00678207,0.0941077,0.0219657,0.193399,0.158562,0.265334,0.276081
5255.396468,0.603215,0.396775,0.173292,0.605858,0.153655,0.026857,0.244114,0.37878,0.00876948,0.109551,0.0699879,0.275452,0.142154,0.149761,0.427079,0.15104,0.214023,0.274177,0.16423,0.129409,0.0293797,0.0665715,0.256383,0.124404,0.49332,0.317949,0.00660731,0.093686,0.021624,0.195066,0.162185,0.263679,0.273703
5260.548818,0.617843,0.408894,0.172931,0.606325,0.154518,0.0277111,0.243665,0.379003,0.00799902,0.108908,0.0708442,0.275114,0.138514,0.150038,0.426505,0.151932,0.212937,0.273849,0.165041,0.129076,0.0282931,0.065865,0.254548,0.123203,0.495421,0.321091,0.00585932,0.093433,0.0214528,0.19663,0.166199,0.262558,0.271726
5265.71128,0.63293,0.421437,0.172794,0.606872,0.154763,0.0281911,0.243238,0.378755,0.00716518,0.108303,0.0714053,0.274617,0.135238,0.149486,0.425325,0.151511,0.212082,0.274026,0.165338,0.12896,0.0272384,0.0655448,0.252964,0.121443,0.497347,0.323757,0.00513853,0.0931377,0.0221721,0.196125,0.170467,0.262505,0.271162
5270.883884,0.648163,0.434704,0.172879,0.606714,0.154458,0.0291511,0.243469,0.379056,0.00675656,0.107594,0.0723299,0.274092,0.133548,0.148703,0.42357,0.149714,0.211414,0.27473,0.165359,0.12877,0.0266293,0.066099,0.251558,0.119627,0.498679,0.325341,0.00491914,0.092956,0.0236012,0.196727,0.173864,0.264013,0.272108
5276.066661,0.66337,0.44882,0.173044,0.606828,0.153207,0.030306,0.243735,0.380603,0.00685811,0.10705,0.0738021,0.273731,0.132418,0.148551,0.420613,0.146773,0.210842,0.274889,0.16523,0.128931,0.026499,0.0666176,0.249394,0.118599,0.500367,0.326553,0.00511454,0.0928864,0.0241681,0.199449,0.176827,0.266413,0.273746
5281.25964,0.678721,0.46346,0.173267,0.607483,0.152095,0.0313927,0.243188,0.381211,0.00701897,0.106663,0.0746506,0.27351,0.131047,0.148901,0.416075,0.14245,0.210287,0.274581,0.164764,0.129482,0.0263458,0.0663459,0.246539,0.11792,0.503104,0.328163,0.00513923,0.0924735,0.0240708,0.201955,0.180235,0.269227,0.275905
5286.462851,0.69561,0.478265,0.173763,0.608677,0.15216,0.033399,0.242781,0.38055,0.00739469,0.106041,0.0745711,0.274156,0.130296,0.14961,0.410639,0.137159,0.209819,0.273874,0.164062,0.129542,0.0261775,0.0659288,0.243962,0.117106,0.506276,0.32919,0.00509371,0.0916685,0.0244494,0.204131,0.182064,0.272588,0.279334
5291.676326,0.712555,0.49328,0.174398,0.610751,0.152329,0.0360499,0.243598,0.380144,0.00787298,0.105271,0.075287,0.275631,0.130167,0.150402,0.404721,0.131314,0.209249,0.272673,0.163935,0.129351,0.0264671,0.0660135,0.242452,0.115637,0.50858,0.329452,0.00552584,0.0910963,0.0250501,0.20611,0.180936,0.276562,0.283262
5296.900093,0.727068,0.508462,0.174902,0.612539,0.152075,0.0386062,0.244958,0.379572,0.00780103,0.104406,0.0772322,0.276938,0.130258,0.151129,0.397331,0.124241,0.208325,0.271643,0.164286,0.129393,0.0269395,0.0664694,0.241951,0.114011,0.510034,0.330109,0.00623319,0.0908826,0.0251936,0.208981,0.180655,0.281117,0.287536
5302.134184,0.739295,0.52318,0.174898,0.613465,0.152049,0.041405,0.246174,0.379335,0.00742783,0.104034,0.0790798,0.278244,0.131411,0.152047,0.388129,0.115654,0.20761,0.271353,0.163859,0.129569,0.0271382,0.0673118,0.242094,0.112818,0.511473,0.331792,0.00676195,0.0905822,0.0252439,0.213722,0.181955,0.286368,0.292472
5307.378629,0.750007,0.536384,0.175106,0.614263,0.152484,0.0446431,0.24694,0.379642,0.00717118,0.104413,0.0793383,0.279775,0.133478,0.153035,0.378126,0.106422,0.20747,0.2713,0.163063,0.130185,0.027189,0.0683755,0.242275,0.111818,0.512591,0.334573,0.00706466,0.0903678,0.0255546,0.217994,0.183073,0.292035,0.297389
5312.63346,0.759005,0.54732,0.175591,0.615359,0.152175,0.0483536,0.248092,0.379989,0.00742075,0.105119,0.0787249,0.280861,0.135668,0.15436,0.368805,0.0976933,0.207791,0.271376,0.163267,0.13121,0.0275658,0.0697357,0.242172,0.112085,0.513483,0.337733,0.00806175,0.090408,0.0266062,0.220109,0.183874,0.296571,0.301825
5317.898706,0.766096,0.55557,0.176112,0.616519,0.151615,0.0522437,0.249783,0.380473,0.0080106,0.105657,0.0789866,0.281089,0.138274,0.156378,0.360476,0.0898932,0.20852,0.27173,0.164182,0.131822,0.0281354,0.0711846,0.241885,0.113506,0.515049,0.34002,0.00963688,0.0902189,0.0280562,0.221365,0.18488,0.298805,0.304711
5323.174399,0.771355,0.561218,0.176665,0.616212,0.151417,0.0548664,0.250027,0.380824,0.00754529,0.105168,0.0808524,0.280598,0.14022,0.158154,0.351746,0.0828831,0.207881,0.271141,0.164558,0.131258,0.0274562,0.0707252,0.241558,0.114215,0.517103,0.341409,0.00974199,0.0890944,0.0279864,0.223713,0.185903,0.298092,0.304639
5328.46057,0.775239,0.565162,0.177256,0.615258,0.151188,0.0564251,0.249676,0.381734,0.00602174,0.103973,0.0824623,0.280431,0.140711,0.159074,0.343389,0.0772775,0.205445,0.27034,0.164527,0.130171,0.025781,0.0683958,0.241727,0.114382,0.518944,0.341787,0.00825092,0.0877223,0.0269212,0.226605,0.186049,0.295337,0.302705
5333.757251,0.778449,0.566821,0.178123,0.614353,0.151476,0.0585588,0.249989,0.382669,0.00454226,0.103067,0.0828844,0.280478,0.141086,0.159648,0.336926,0.0731302,0.203269,0.270473,0.1648,0.130043,0.0243172,0.0664533,0.242758,0.114767,0.520659,0.341421,0.00646694,0.0869712,0.0266141,0.227773,0.186762,0.291598,0.300278
5339.064472,0.780201,0.565681,0.178931,0.612314,0.151782,0.061065,0.250585,0.382446,0.00332318,0.10221,0.0835264,0.279764,0.141376,0.159915,0.332078,0.0701479,0.20154,0.270505,0.165103,0.130335,0.0233277,0.0654261,0.244395,0.115522,0.522352,0.341108,0.00460322,0.0863898,0.0273109,0.227773,0.189519,0.287484,0.29704
5344.382265,0.780293,0.563907,0.179825,0.610424,0.152674,0.0640548,0.251761,0.382355,0.00313464,0.101479,0.084778,0.278786,0.141695,0.160083,0.328545,0.0686055,0.200616,0.270636,0.165433,0.130536,0.0232552,0.0647954,0.245867,0.117114,0.524363,0.341152,0.00335057,0.0860873,0.0281979,0.230441,0.192279,0.283419,0.293359
5349.710662,0.780031,0.562666,0.181209,0.610228,0.154779,0.0676125,0.253798,0.382918,0.00398949,0.10151,0.0864885,0.278258,0.142564,0.160646,0.326002,0.0682136,0.200866,0.271753,0.166606,0.131301,0.0238195,0.0642526,0.246909,0.119032,0.527433,0.342511,0.00296865,0.0860744,0.0287578,0.234545,0.194085,0.278701,0.290037
5355.049695,0.78101,0.561276,0.182917,0.610598,0.15722,0.0718159,0.256549,0.383013,0.00497371,0.101836,0.0886152,0.278447,0.142998,0.161352,0.324616,0.069053,0.201457,0.273107,0.169088,0.132279,0.0245575,0.0641399,0.248645,0.120642,0.531714,0.344913,0.00285792,0.0856285,0.0298257,0.238543,0.196537,0.273131,0.286861
5360.399395,0.783473,0.560807,0.184582,0.610854,0.160296,0.0772778,0.259806,0.383185,0.00611128,0.101881,0.0913311,0.279817,0.142603,0.162282,0.324699,0.0713421,0.202071,0.273984,0.17181,0.133199,0.025261,0.0643068,0.251526,0.122642,0.536241,0.347096,0.00331189,0.0852566,0.0315784,0.243249,0.199539,0.266978,0.282945
5365.759794,0.784283,0.561979,0.18604,0.611491,0.163073,0.083038,0.262765,0.38295,0.00730143,0.102176,0.0940899,0.281538,0.141743,0.16399,0.325539,0.0740885,0.20232,0.274921,0.174028,0.134428,0.0255701,0.0646131,0.254778,0.125132,0.539663,0.348782,0.00408912,0.0857444,0.0335177,0.248282,0.202302,0.261628,0.278719
5371.130925,0.783366,0.563535,0.187004,0.612233,0.16467,0.0888549,0.265081,0.381164,0.0083902,0.10322,0.0959057,0.282676,0.140866,0.165857,0.326636,0.0761583,0.202282,0.276675,0.176103,0.136151,0.0255602,0.0660386,0.25829,0.128012,0.541865,0.350768,0.00470817,0.0864997,0.0356243,0.253895,0.207049,0.258841,0.276025
5376.51282,0.782666,0.564718,0.18725,0.612885,0.166136,0.0952765,0.267645,0.379519,0.00948016,0.104788,0.0969456,0.283494,0.140434,0.167338,0.327824,0.0776013,0.202512,0.278816,0.176996,0.137999,0.0255607,0.0689321,0.262106,0.131243,0.54285,0.353845,0.00543018,0.0871075,0.0376699,0.260871,0.213048,0.258148,0.275345
5381.905511,0.781877,0.564611,0.187954,0.613564,0.167229,0.101779,0.270355,0.37911,0.0104996,0.106427,0.0976864,0.283716,0.140628,0.168957,0.329018,0.0787516,0.202756,0.280135,0.177332,0.139893,0.0257809,0.0721752,0.266156,0.135255,0.543116,0.357417,0.00638252,0.08773,0.0396481,0.267346,0.218504,0.258237,0.275511
5387.30903,0.779866,0.562028,0.189384,0.614606,0.167285,0.108767,0.273419,0.380123,0.0118012,0.108131,0.0980617,0.283418,0.141522,0.171019,0.330631,0.0796397,0.203424,0.280608,0.179925,0.141794,0.0266539,0.0751615,0.270847,0.140584,0.544087,0.360551,0.00821914,0.0884059,0.0423575,0.272069,0.223006,0.259331,0.276014
5392.723411,0.775064,0.557548,0.19081,0.614071,0.166515,0.114274,0.276223,0.380628,0.0116026,0.108397,0.0987698,0.282522,0.141931,0.172968,0.330759,0.0800225,0.202903,0.27919,0.181911,0.142142,0.0266708,0.0766665,0.275837,0.146536,0.544354,0.361107,0.00873649,0.0879914,0.0445613,0.274349,0.226137,0.260725,0.27645
