Wavelength_nm,AZURITE - GAMBOGE GA on Paper,AZURITE - GAMBOGE GA on Parchment,AZURITE - LEAD WHITE Glair on Paper,AZURITE - LEAD WHITE Glair on Parchment,AZURITE - LEAD WHITE GA on Paper,AZURITE - LEAD WHITE GA on Parchment,CARMINE - GAMBOGE GA on Paper,CARMINE - GAMBOGE GA on Parchment,CARMINE - LEAD WHITE GA on Paper,CARMINE - LEAD WHITE GA on Parchment,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,CINNABAR - LEAD TIN-YELLOW - LEAD WHITE GA on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE GA on Parchment,CINNABAR - LEAD WHITE Glair on Paper,CINNABAR - LEAD WHITE Glair on Parchment,CINNABAR - LEAD WHITE GA on Paper,CINNABAR - LEAD WHITE GA on Parchment,GAMBOGE - MALACHITE GA on Paper,GAMBOGE - MALACHITE GA on Parchment,GAMBOGE - VERDIGRIS GA on Paper,GAMBOGE - VERDIGRIS GA on Parchment,INDIGO - ORPIMENT GA on Paper,INDIGO - ORPIMENT GA on Parchment,LEAD TIN YELLOW - LEAD WHITE Glair on Paper,LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,LEAD TIN YELLOW - LEAD WHITE GA on Paper,LEAD TIN YELLOW - LEAD WHITE GA on Parchment,MINIUM - LEAD TIN YELLOW Glair on Paper,MINIUM - LEAD TIN YELLOW Glair on Parchment,MINIUM - LEAD TIN YELLOW GA on Paper,MINIUM - LEAD TIN YELLOW GA on Parchment,MALACHITE - LEAD WHITE Glair on Paper,MALACHITE - LEAD WHITE Glair on Parchment,MALACHITE - LEAD WHITE GA on Paper,MALACHITE - LEAD WHITE GA on Parchment,SAFFRON - GAMBOGE GA on Paper,SAFFRON - GAMBOGE GA on Parchment,VERDIGRIS - LEAD WHITE Glair on Paper,VERDIGRIS - LEAD WHITE Glair on Parchment,VERDIGRIS - LEAD WHITE GA on Paper,VERDIGRIS - LEAD WHITE GA on Parchment
10839.918753,1.23407,1.25178,1.38458,1.40948,1.23059,1.2265,1.31628,1.29711,0.97673,1.46045,0.921025,1.45476,1.34149,1.48539,0.811844,0.912752,1.20564,1.36861,1.27869,1.25681,1.31445,1.10784,0.844146,1.18529,1.14958,1.45476,1.20199,1.15634,0.869607,1.49502,1.40137,1.28153,1.45905,1.3451,1.27642,1.26427,0.889542,1.33395,1.17163,1.47588,1.22823,1.26599
10861.861908,1.23739,1.25054,1.3796,1.41682,1.23234,1.22831,1.32324,1.30067,0.981064,1.4622,0.921545,1.44997,1.34401,1.48813,0.812693,0.912805,1.21004,1.36901,1.28092,1.25897,1.31837,1.11309,0.848742,1.18582,1.15129,1.44997,1.20512,1.16088,0.872531,1.49262,1.42083,1.28845,1.46842,1.35349,1.28174,1.26636,0.894005,1.34041,1.17374,1.46886,1.23151,1.26657
10883.894082,1.24068,1.24929,1.37673,1.41931,1.23219,1.23042,1.32333,1.30027,0.988163,1.45998,0.923354,1.44422,1.34847,1.4879,0.814646,0.913241,1.21249,1.37099,1.28108,1.26244,1.31946,1.11545,0.854408,1.18622,1.15471,1.44422,1.20931,1.16447,0.868401,1.48311,1.43113,1.29245,1.47375,1.35789,1.2856,1.26924,0.900445,1.34418,1.17622,1.46516,1.23372,1.26601
10906.015818,1.24188,1.24896,1.3745,1.42497,1.23556,1.23462,1.31875,1.29996,0.99563,1.46405,0.927594,1.44386,1.35507,1.48794,0.817682,0.913829,1.21386,1.36834,1.28629,1.26793,1.31862,1.11727,0.859916,1.18875,1.15931,1.44386,1.21059,1.16977,0.871729,1.4763,1.43904,1.2935,1.48001,1.36191,1.29292,1.27634,0.90907,1.34459,1.18,1.46793,1.23823,1.27016
10928.227663,1.24089,1.24995,1.37191,1.42821,1.24055,1.24061,1.31455,1.29686,1.00188,1.47155,0.93261,1.44876,1.36219,1.48684,0.82012,0.913542,1.21419,1.36943,1.29016,1.27007,1.31737,1.11948,0.864902,1.18974,1.16061,1.44876,1.21012,1.17512,0.886432,1.47831,1.44697,1.29436,1.4838,1.36779,1.3002,1.28482,0.918665,1.34464,1.18205,1.46817,1.24206,1.2763
10950.530168,1.24072,1.25008,1.36949,1.42812,1.24576,1.24625,1.31306,1.29655,1.01112,1.48133,0.937967,1.45991,1.37221,1.48836,0.822897,0.913031,1.21593,1.37967,1.29001,1.26931,1.32025,1.12313,0.872234,1.18994,1.16323,1.45991,1.21423,1.17983,0.90246,1.48615,1.45783,1.29322,1.48727,1.37567,1.30598,1.29369,0.929859,1.34982,1.18498,1.46436,1.24849,1.28296
10972.92389,1.24015,1.24762,1.36282,1.42472,1.24991,1.24859,1.31127,1.29832,1.02224,1.49458,0.943768,1.46997,1.3823,1.49203,0.826348,0.911541,1.21847,1.38893,1.28763,1.26623,1.32603,1.12414,0.880208,1.18724,1.168,1.46997,1.21843,1.18439,0.916493,1.4946,1.46507,1.28944,1.48815,1.38166,1.31249,1.30177,0.941132,1.34937,1.18951,1.45644,1.25506,1.28763
10995.40939,1.23979,1.25049,1.36006,1.42409,1.25233,1.25137,1.31034,1.3011,1.03433,1.50802,0.951007,1.4823,1.39043,1.49701,0.829743,0.910146,1.22207,1.39517,1.28759,1.26441,1.33402,1.12464,0.887541,1.18494,1.1751,1.4823,1.22303,1.19186,0.92857,1.50451,1.46671,1.28835,1.49509,1.38829,1.32064,1.31067,0.952578,1.34598,1.1952,1.45695,1.26198,1.29079
11017.987233,1.23915,1.25398,1.3672,1.42473,1.25404,1.25628,1.3107,1.30374,1.04563,1.51129,0.95738,1.49217,1.39565,1.49995,0.833012,0.910096,1.22503,1.3955,1.28705,1.26106,1.33827,1.12661,0.892532,1.18154,1.18264,1.49217,1.22609,1.19969,0.934489,1.5089,1.46102,1.29011,1.50577,1.39172,1.32404,1.31693,0.962433,1.34114,1.2016,1.46181,1.26779,1.28931
11040.657988,1.23995,1.25274,1.3795,1.42494,1.25696,1.25947,1.31647,1.30737,1.05689,1.51346,0.963197,1.49873,1.4047,1.51016,0.836584,0.91184,1.23088,1.39749,1.28961,1.25914,1.34069,1.12922,0.89737,1.17852,1.18986,1.49873,1.22646,1.20512,0.980941,1.51058,1.45586,1.29704,1.5128,1.39096,1.32638,1.32288,0.970543,1.33859,1.2085,1.46783,1.26816,1.28864
11063.422231,1.24169,1.24942,1.38841,1.41774,1.25739,1.25889,1.32282,1.31151,1.06848,1.51421,0.968404,1.5062,1.41188,1.51756,0.839433,0.912124,1.23732,1.40105,1.29055,1.25965,1.34051,1.13103,0.90234,1.17925,1.19562,1.5062,1.22609,1.20816,0.940484,1.51413,1.45472,1.3069,1.51201,1.38698,1.33054,1.32565,0.977315,1.33721,1.21154,1.47381,1.26417,1.29156
11086.280542,1.24246,1.25181,1.39127,1.41059,1.25616,1.2615,1.32929,1.31787,1.08047,1.50962,0.974329,1.51483,1.41503,1.51811,0.842901,0.912756,1.24317,1.40399,1.29408,1.26243,1.33805,1.13364,0.905768,1.18359,1.20281,1.51483,1.22734,1.21011,0.886844,1.52344,1.45597,1.31415,1.51097,1.3844,1.33418,1.32805,0.983086,1.33687,1.21444,1.47915,1.26496,1.29571
11109.233503,1.23827,1.25559,1.38973,1.40592,1.25339,1.26485,1.33531,1.32306,1.09068,1.50206,0.9794,1.51831,1.41509,1.51958,0.846754,0.913634,1.24665,1.4059,1.30041,1.26236,1.33281,1.13317,0.907723,1.18727,1.20949,1.51831,1.22645,1.20779,0.844844,1.53128,1.45595,1.31376,1.51436,1.3804,1.33352,1.32539,0.986529,1.33694,1.21789,1.48316,1.26424,1.2966
11132.281705,1.23878,1.25826,1.38864,1.40779,1.25235,1.26608,1.34007,1.32913,1.09954,1.50344,0.982474,1.52109,1.42026,1.52977,0.850942,0.915641,1.24914,1.40449,1.30142,1.26238,1.32966,1.1331,0.908299,1.19169,1.21807,1.52109,1.22417,1.2063,0.814799,1.54004,1.46165,1.31322,1.52243,1.3751,1.33478,1.32025,0.990733,1.33964,1.2219,1.48946,1.26203,1.29836
11155.425742,1.24275,1.25819,1.38406,1.40983,1.25162,1.26438,1.34063,1.33299,1.10543,1.50396,0.983292,1.51716,1.42652,1.53795,0.85602,0.918102,1.25085,1.40101,1.29583,1.26036,1.32774,1.13476,0.90629,1.1939,1.22825,1.51716,1.22285,1.20601,0.786241,1.53897,1.46906,1.31623,1.52546,1.36726,1.33582,1.31476,0.994424,1.34045,1.2219,1.48959,1.26158,1.29807
11178.666212,1.24591,1.25927,1.38016,1.41008,1.25264,1.26345,1.33922,1.33382,1.10659,1.50014,0.983902,1.50962,1.42995,1.54294,0.861817,0.921949,1.25256,1.40597,1.29286,1.25975,1.32317,1.13651,0.904359,1.19626,1.23697,1.50962,1.22622,1.20784,0.756553,1.53135,1.47675,1.32101,1.52761,1.36148,1.34005,1.3094,0.99669,1.34376,1.2194,1.48923,1.26428,1.29599
11202.00372,1.24677,1.25867,1.37853,1.40884,1.2529,1.2634,1.33168,1.32834,1.10159,1.49331,0.983882,1.50497,1.42937,1.54152,0.866277,0.928463,1.25299,1.40802,1.29401,1.26153,1.31668,1.13539,0.902023,1.2006,1.24222,1.50497,1.23139,1.20976,0.174648,1.52083,1.48157,1.31693,1.52617,1.35703,1.34559,1.30501,0.996113,1.34844,1.21591,1.49259,1.26858,1.29365
11225.438874,1.24882,1.25709,1.37534,1.40835,1.25377,1.26677,1.32398,1.32053,1.09228,1.49314,0.982942,1.50599,1.4305,1.53814,0.86971,0.937452,1.25563,1.40529,1.29762,1.26513,1.31772,1.1352,0.899608,1.20283,1.24132,1.50599,1.23673,1.20837,0.741742,1.5223,1.48559,1.31344,1.52361,1.35606,1.35088,1.30543,0.993619,1.35162,1.2133,1.50334,1.27367,1.2975
11248.972289,1.25002,1.25487,1.36694,1.40669,1.25717,1.26926,1.32079,1.3107,1.08107,1.4953,0.980165,1.50877,1.43167,1.53198,0.87178,0.945522,1.25665,1.40431,1.29418,1.26585,1.32199,1.13562,0.897362,1.20059,1.2342,1.50877,1.23978,1.20569,0.755233,1.52918,1.48541,1.31079,1.51713,1.35519,1.35091,1.30534,0.991005,1.35521,1.21053,1.50883,1.27624,1.30314
11272.604584,1.2507,1.25507,1.35977,1.4062,1.26299,1.27071,1.32081,1.30603,1.07251,1.49993,0.977466,1.51624,1.43671,1.52851,0.873229,0.953343,1.25456,1.40503,1.2842,1.26591,1.32689,1.13659,0.896171,1.20053,1.23012,1.51624,1.24512,1.20707,0.774321,1.53056,1.48543,1.30675,1.51021,1.35725,1.34853,1.30591,0.98878,1.36095,1.20809,1.50159,1.28214,1.30779
11296.336383,1.25223,1.25425,1.35333,1.40316,1.26754,1.27014,1.32027,1.30177,1.06452,1.50296,0.972775,1.52136,1.43838,1.52679,0.872603,0.960506,1.25256,1.39923,1.27521,1.26069,1.33336,1.13548,0.89352,1.20055,1.22816,1.52136,1.24815,1.21074,0.803937,1.53014,1.48242,1.30085,1.5043,1.35877,1.34588,1.30383,0.985879,1.35663,1.20487,1.48786,1.28671,1.30896
11320.168316,1.25484,1.25815,1.35824,1.40528,1.26966,1.27321,1.32231,1.29799,1.05532,1.5031,0.965541,1.52411,1.43521,1.53132,0.87063,0.968619,1.25363,1.39403,1.27202,1.25487,1.34166,1.13543,0.888954,1.19906,1.22751,1.52411,1.25241,1.21731,0.842319,1.53849,1.47887,1.29948,1.50476,1.3582,1.34419,1.30064,0.983037,1.34492,1.20456,1.48073,1.28965,1.30972
11344.101018,1.25318,1.26295,1.3696,1.4076,1.26992,1.27585,1.32421,1.29444,1.04631,1.49705,0.95969,1.52334,1.42908,1.53405,0.868971,0.97569,1.2536,1.39174,1.26816,1.24861,1.34714,1.1334,0.88346,1.19459,1.22527,1.52334,1.25802,1.21907,0.88313,1.54297,1.46926,1.3074,1.49758,1.35164,1.33846,1.29552,0.977607,1.33442,1.20292,1.47324,1.28727,1.31227
11368.13513,1.25139,1.26666,1.37813,1.40796,1.27047,1.27224,1.32693,1.29276,1.04217,1.49653,0.957992,1.52218,1.42506,1.5432,0.868289,0.980916,1.25187,1.39706,1.26481,1.24139,1.35279,1.12849,0.879951,1.19243,1.22324,1.52218,1.26578,1.21643,0.926497,1.54752,1.46255,1.32146,1.4868,1.34705,1.33092,1.29678,0.970997,1.33221,1.20183,1.47362,1.27887,1.31721
11392.271298,1.24915,1.26742,1.38381,1.40011,1.26788,1.2674,1.32748,1.29348,1.04082,1.496,0.955403,1.51695,1.41716,1.54956,0.868187,0.983279,1.24856,1.40462,1.25852,1.22992,1.35322,1.12645,0.875984,1.19066,1.22328,1.51695,1.26881,1.21317,0.881538,1.55466,1.46052,1.32839,1.47597,1.3473,1.32296,1.2954,0.962988,1.32886,1.20187,1.48331,1.26794,1.31762
11416.510173,1.2435,1.26865,1.38636,1.39727,1.26926,1.27009,1.32941,1.29777,1.04172,1.49498,0.953297,1.51362,1.4073,1.54843,0.869551,0.986842,1.25118,1.40858,1.2562,1.2169,1.35234,1.1298,0.86986,1.187,1.22838,1.51362,1.26714,1.21453,0.874246,1.56456,1.45847,1.33107,1.47518,1.35175,1.31705,1.28991,0.953727,1.32427,1.20461,1.4998,1.2615,1.31738
11440.852412,1.23907,1.26817,1.38576,1.39808,1.27081,1.27078,1.33052,1.29853,1.04111,1.49454,0.953017,1.51768,1.39967,1.5478,0.869723,0.988038,1.25409,1.40603,1.2558,1.20348,1.34856,1.13064,0.863088,1.18312,1.2327,1.51768,1.26356,1.2145,0.893272,1.57286,1.45475,1.33115,1.48012,1.34956,1.31118,1.28248,0.94423,1.31924,1.20561,1.51605,1.2529,1.31652
11465.298678,1.24548,1.26669,1.389,1.40445,1.27148,1.2707,1.33511,1.29881,1.04017,1.50741,0.955656,1.5267,1.40056,1.55165,0.869838,0.98652,1.25469,1.40495,1.25196,1.19487,1.34311,1.13121,0.858314,1.18334,1.23768,1.5267,1.26042,1.21391,0.888744,1.57931,1.45244,1.33368,1.48558,1.34369,1.30942,1.27714,0.935628,1.31824,1.20707,1.52619,1.25083,1.3209
11489.849639,1.25138,1.26519,1.38965,1.41162,1.2729,1.268,1.33933,1.297,1.03908,1.52441,0.958577,1.52666,1.39813,1.55036,0.872075,0.981607,1.25628,1.40902,1.25012,1.18731,1.33802,1.13125,0.85492,1.18367,1.24408,1.52666,1.25515,1.21098,0.872248,1.57678,1.44639,1.33351,1.4905,1.33643,1.30604,1.27094,0.925888,1.32224,1.20724,1.52606,1.25426,1.32363
11514.505968,1.2534,1.26298,1.39091,1.41902,1.2785,1.26526,1.34211,1.29564,1.03586,1.54391,0.961388,1.53149,1.38895,1.55011,0.874259,0.978862,1.26202,1.4197,1.25293,1.18344,1.3345,1.13016,0.852969,1.18632,1.25118,1.53149,1.25378,1.21035,0.865551,1.57828,1.44481,1.33137,1.49634,1.33115,1.30786,1.26528,0.917499,1.33754,1.21189,1.53097,1.25673,1.32453
11539.268347,1.25181,1.25654,1.39107,1.41991,1.27628,1.26187,1.34019,1.29233,1.03213,1.5547,0.965205,1.54217,1.37948,1.5472,0.87485,0.980225,1.26351,1.42021,1.25213,1.18258,1.32999,1.13141,0.851529,1.18632,1.25707,1.54217,1.25684,1.21039,0.871383,1.57515,1.44048,1.33064,1.49604,1.32558,1.31576,1.25931,0.911359,1.35652,1.2196,1.53584,1.25936,1.32688
11564.137459,1.25258,1.24855,1.38661,1.41574,1.26895,1.25613,1.33962,1.29415,1.03444,1.56087,0.970042,1.55839,1.37742,1.53984,0.876162,0.981365,1.26781,1.41628,1.25099,1.18666,1.32892,1.13741,0.852192,1.18608,1.25862,1.55839,1.26079,1.20838,0.888623,1.57422,1.43076,1.34109,1.50091,1.3209,1.32216,1.25416,0.908388,1.37503,1.23122,1.53744,1.26455,1.333
11589.113998,1.25083,1.23981,1.37768,1.40848,1.26723,1.25019,1.3383,1.30439,1.04042,1.56582,0.973234,1.57188,1.37564,1.53743,0.878111,0.980803,1.27222,1.4121,1.24835,1.19281,1.32732,1.14248,0.852524,1.1882,1.25493,1.57188,1.2578,1.20662,0.888692,1.57465,1.41864,1.35119,1.50519,1.31614,1.32254,1.24893,0.908616,1.3864,1.24347,1.52943,1.2694,1.33453
11614.19866,1.24375,1.23754,1.37356,1.40197,1.2712,1.25065,1.33925,1.32006,1.04917,1.56784,0.976345,1.58429,1.37686,1.54647,0.881701,0.984978,1.27236,1.41253,1.2434,1.19766,1.33119,1.14646,0.853634,1.19391,1.25988,1.58429,1.25364,1.21037,0.890731,1.58109,1.41086,1.35549,1.51062,1.31422,1.32463,1.24878,0.911512,1.39502,1.25272,1.52402,1.28056,1.33316
11639.39215,1.23695,1.23568,1.37079,1.39413,1.268,1.25401,1.34118,1.33232,1.05529,1.55648,0.976761,1.58979,1.37378,1.5529,0.885273,0.989554,1.27177,1.41518,1.24029,1.19841,1.34018,1.14702,0.856029,1.19738,1.26916,1.58979,1.24981,1.21584,0.890006,1.58752,1.4103,1.35464,1.51023,1.3078,1.32745,1.25366,0.918421,1.39627,1.25788,1.52541,1.29034,1.32989
11664.695176,1.23498,1.23598,1.3702,1.38947,1.26019,1.26032,1.34162,1.34463,1.06052,1.54129,0.977676,1.60439,1.37988,1.57158,0.891482,0.992671,1.27485,1.41456,1.23732,1.20332,1.35073,1.14974,0.858013,1.19945,1.27878,1.60439,1.25525,1.22387,0.968447,1.59485,1.42342,1.35757,1.50355,1.30336,1.33295,1.26103,0.928697,1.39187,1.2626,1.52689,1.29455,1.32753
11690.108455,1.22632,1.23696,1.36762,1.38687,1.25535,1.26581,1.33377,1.35008,1.06798,1.52537,0.982691,1.6244,1.39246,1.58608,0.898499,0.993253,1.27598,1.41668,1.23051,1.20607,1.35859,1.14837,0.858949,1.19993,1.2888,1.6244,1.26437,1.2284,0.887613,1.60265,1.43618,1.36426,1.48625,1.30124,1.33437,1.2679,0.935757,1.38714,1.26391,1.52676,1.29412,1.32575
11715.632709,1.21426,1.23872,1.36147,1.39168,1.25616,1.27152,1.32475,1.34891,1.07805,1.52674,0.988553,1.64339,1.40441,1.59492,0.904227,0.994906,1.27257,1.43687,1.22627,1.20554,1.36651,1.14576,0.858993,1.20053,1.30246,1.64339,1.27484,1.23305,0.823152,1.62884,1.44644,1.37223,1.46671,1.30997,1.33178,1.28448,0.94194,1.38223,1.26515,1.53184,1.29591,1.32624
11741.268667,1.20614,1.23621,1.35352,1.39548,1.25949,1.28012,1.31437,1.34272,1.08352,1.53301,0.989781,1.6555,1.40975,1.60035,0.906862,0.997599,1.2661,1.45528,1.22155,1.20154,1.37101,1.14781,0.859166,1.20289,1.31152,1.6555,1.27903,1.23905,0.774006,1.65038,1.45642,1.37216,1.45052,1.32047,1.3269,1.29829,0.946194,1.37029,1.26223,1.53647,1.29756,1.32482
11767.017063,1.20416,1.23592,1.35207,1.4026,1.26808,1.29096,1.30826,1.33821,1.08828,1.53893,0.994519,1.67494,1.41288,1.60573,0.909422,1.00212,1.26849,1.46499,1.21716,1.1965,1.37841,1.1527,0.863139,1.20772,1.31666,1.67494,1.28336,1.24613,0.737813,1.65638,1.46972,1.37184,1.44511,1.32706,1.32404,1.31091,0.949084,1.35937,1.26074,1.54318,1.29889,1.32748
11792.878639,1.20961,1.23674,1.35248,1.40464,1.27362,1.29254,1.30458,1.33015,1.09505,1.5404,1.00423,1.68219,1.41725,1.61527,0.916518,1.00589,1.27158,1.46452,1.21704,1.18999,1.38208,1.15647,0.869215,1.21039,1.31839,1.68219,1.28695,1.24678,0.706578,1.65678,1.47195,1.3669,1.43833,1.32835,1.31843,1.31947,0.952083,1.35337,1.26176,1.54717,1.29682,1.32701
11818.854142,1.21894,1.2384,1.35845,1.40888,1.28306,1.2951,1.31117,1.3231,1.10519,1.54309,1.01434,1.67891,1.43227,1.62943,0.9281,1.01052,1.2744,1.46524,1.22196,1.18931,1.38243,1.15711,0.876403,1.21485,1.32277,1.67891,1.28704,1.24639,0.704492,1.66322,1.46868,1.35795,1.43817,1.32995,1.31275,1.32228,0.95592,1.35528,1.26844,1.54834,1.30241,1.33002
11844.944328,1.22175,1.23825,1.36141,1.41123,1.29202,1.2986,1.31996,1.31673,1.1123,1.54646,1.02109,1.67038,1.4441,1.62991,0.939157,1.01459,1.27951,1.46549,1.22465,1.1875,1.38364,1.15222,0.881498,1.21704,1.32557,1.67038,1.2816,1.24286,-0.321481,1.67328,1.4673,1.34457,1.44576,1.32765,1.30437,1.31679,0.956911,1.36013,1.27708,1.53919,1.30698,1.33089
11871.149957,1.22293,1.23906,1.36279,1.41371,1.30077,1.30048,1.32523,1.32056,1.1152,1.5513,1.02747,1.66588,1.45614,1.61932,0.947359,1.02127,1.28719,1.46558,1.22528,1.18223,1.38167,1.15047,0.885721,1.21892,1.32974,1.66588,1.27858,1.23981,0.764948,1.69057,1.47331,1.33573,1.45316,1.32424,1.29804,1.30932,0.959693,1.36957,1.28794,1.5336,1.30594,1.33007
11897.471797,1.22383,1.23677,1.3636,1.40688,1.30073,1.29829,1.3282,1.32849,1.11839,1.54345,1.03398,1.67389,1.46831,1.59775,0.951733,1.02635,1.29322,1.45949,1.22534,1.17733,1.36741,1.1517,0.888301,1.21873,1.3372,1.67389,1.27792,1.24088,0.699406,1.69537,1.47314,1.33727,1.45447,1.31813,1.28801,1.29873,0.963719,1.37523,1.29623,1.5226,1.30135,1.32705
11923.910623,1.22949,1.23387,1.36808,1.39119,1.29775,1.29202,1.33286,1.34129,1.12507,1.54362,1.0391,1.67907,1.47886,1.59229,0.95438,1.03045,1.30568,1.45459,1.23283,1.18002,1.3568,1.15604,0.889876,1.22298,1.34302,1.67907,1.27697,1.2424,0.657472,1.69913,1.46706,1.35195,1.46181,1.31558,1.28153,1.28778,0.967318,1.37833,1.3075,1.50838,1.29616,1.32822
11950.467217,1.23028,1.23337,1.37229,1.37142,1.29617,1.28441,1.33564,1.35288,1.1264,1.54796,1.04086,1.66776,1.48207,1.59492,0.955694,1.03549,1.31706,1.44653,1.23724,1.18481,1.34905,1.15906,0.890224,1.22532,1.3433,1.66776,1.27239,1.24006,0.65128,1.69092,1.45542,1.36533,1.46904,1.31229,1.28628,1.27607,0.969006,1.37364,1.31234,1.50677,1.29065,1.33078
11977.142367,1.23105,1.24319,1.37868,1.36022,1.29368,1.28127,1.345,1.36177,1.12666,1.54857,1.04417,1.65734,1.48045,1.58965,0.957593,1.04208,1.32527,1.44911,1.23576,1.19306,1.35179,1.16102,0.892801,1.22785,1.35145,1.65734,1.27227,1.24316,0.704779,1.6789,1.45499,1.37087,1.47567,1.31253,1.30198,1.27517,0.968718,1.37565,1.30866,1.5332,1.28989,1.33885
12003.936869,1.23385,1.25451,1.37931,1.36162,1.28389,1.28219,1.34878,1.36556,1.12305,1.53988,1.04549,1.63752,1.47589,1.57196,0.95743,1.0401,1.33285,1.45256,1.23531,1.20346,1.35791,1.15898,0.896783,1.2301,1.35613,1.63752,1.27433,1.2484,0.62183,1.66745,1.46699,1.36845,1.47127,1.3146,1.31962,1.27864,0.968553,1.37892,1.302,1.5575,1.28745,1.34105
12030.851525,1.23249,1.26578,1.38251,1.36835,1.27806,1.28887,1.34959,1.36963,1.1183,1.54405,1.04492,1.63297,1.48476,1.56802,0.955651,1.03405,1.34693,1.44764,1.2394,1.21405,1.35908,1.159,0.897732,1.2346,1.35665,1.63297,1.28148,1.25247,0.810322,1.67191,1.48842,1.37348,1.46885,1.31793,1.34578,1.28095,0.97244,1.37621,1.29851,1.56974,1.28755,1.3432
12057.887146,1.22358,1.27345,1.38668,1.3817,1.27783,1.29295,1.34715,1.36493,1.1162,1.55438,1.04586,1.63746,1.48846,1.56506,0.950717,1.03089,1.35443,1.44181,1.24404,1.21562,1.35478,1.15507,0.897065,1.23954,1.35616,1.63746,1.29541,1.25433,-0.409345,1.68747,1.50305,1.38053,1.46498,1.31524,1.36996,1.27996,0.976528,1.37137,1.29154,1.57419,1.29696,1.35238
12085.04455,1.22017,1.27794,1.37992,1.41434,1.27902,1.29642,1.34626,1.35145,1.1175,1.56997,1.04873,1.65001,1.47824,1.55992,0.944274,1.02985,1.35228,1.44695,1.24771,1.2139,1.35804,1.15042,0.897972,1.24782,1.3564,1.65001,1.31226,1.26333,0.861377,1.71012,1.51591,1.38728,1.4587,1.31359,1.38881,1.28521,0.984567,1.37022,1.28353,1.58174,1.31291,1.36097
12112.32456,1.22048,1.27687,1.36676,1.43466,1.28183,1.29787,1.34451,1.33476,1.11819,1.57334,1.04748,1.65996,1.45432,1.57117,0.937413,1.02607,1.34574,1.44775,1.24518,1.21428,1.36727,1.14896,0.899779,1.25448,1.34834,1.65996,1.32022,1.27075,0.984763,1.71098,1.52816,1.38721,1.45125,1.30737,1.39977,1.29022,0.992852,1.36877,1.2775,1.58825,1.32043,1.3622
12139.728009,1.22249,1.28029,1.37113,1.44511,1.289,1.30136,1.34177,1.32427,1.12465,1.5661,1.04942,1.65606,1.44295,1.60066,0.939623,1.02373,1.3451,1.45022,1.24244,1.21441,1.38124,1.15246,0.906956,1.25717,1.34943,1.65606,1.32681,1.27131,1.11033,1.70301,1.5419,1.39047,1.44407,1.29909,1.40582,1.29282,1.0014,1.37479,1.28435,1.59124,1.32456,1.36163
12167.255737,1.2256,1.2818,1.37514,1.44689,1.29125,1.29838,1.3364,1.31154,1.13386,1.55062,1.05167,1.62349,1.44199,1.62199,0.948103,1.0233,1.34526,1.4465,1.24262,1.21048,1.39135,1.1547,0.913525,1.25455,1.35327,1.62349,1.33143,1.2703,1.25021,1.69875,1.54083,1.38681,1.43401,1.29298,1.40305,1.28936,1.00692,1.3827,1.29478,1.59056,1.32602,1.3539
12194.908591,1.23448,1.2782,1.38097,1.45013,1.29452,1.29649,1.34581,1.3078,1.14269,1.53186,1.05085,1.61668,1.45535,1.63877,0.956993,1.0257,1.34889,1.44339,1.24411,1.20827,1.39893,1.15893,0.917762,1.2568,1.36513,1.61668,1.33356,1.27624,1.40528,1.70984,1.53907,1.37679,1.42708,1.29097,1.39405,1.28556,1.01326,1.38959,1.30522,1.58972,1.33277,1.3441
12222.687425,1.24379,1.27173,1.38312,1.4548,1.29535,1.29708,1.34835,1.31515,1.14416,1.50932,1.05174,1.62053,1.4647,1.65208,0.963468,1.02837,1.35242,1.45037,1.23976,1.19893,1.40683,1.16153,0.919469,1.25814,1.37904,1.62053,1.32822,1.27763,1.52075,1.72335,1.53276,1.36633,1.41904,1.28308,1.38117,1.27905,1.01623,1.38866,1.30931,1.57891,1.3385,1.33527
12250.593104,1.25376,1.27004,1.38753,1.45964,1.30152,1.2986,1.34328,1.33297,1.14253,1.49756,1.05568,1.6288,1.46374,1.65823,0.968689,1.03227,1.35705,1.46295,1.24021,1.18832,1.40592,1.16657,0.9229,1.25894,1.39238,1.6288,1.32306,1.27741,1.58292,1.73817,1.5334,1.36482,1.4169,1.27623,1.3626,1.27449,1.02075,1.38897,1.31166,1.56794,1.33826,1.33606
12278.626498,1.25881,1.26427,1.39589,1.45295,1.30542,1.29488,1.34195,1.3423,1.14194,1.49411,1.0569,1.64354,1.46004,1.65629,0.971952,1.03573,1.35384,1.46433,1.23784,1.17967,1.38944,1.16931,0.924997,1.25327,1.40516,1.64354,1.31246,1.27407,1.42595,1.73257,1.53471,1.36679,1.40536,1.27225,1.33636,1.27097,1.02526,1.38762,1.31958,1.54507,1.32913,1.33357
12306.788485,1.26278,1.2598,1.4052,1.44006,1.31112,1.28837,1.34327,1.34695,1.14485,1.50448,1.05844,1.66189,1.47089,1.66999,0.975288,1.04092,1.34462,1.46008,1.23522,1.17617,1.383,1.17615,0.925696,1.24743,1.41533,1.66189,1.30146,1.27175,1.34632,1.71229,1.52675,1.37802,1.39374,1.27587,1.32075,1.27538,1.02868,1.39059,1.33215,1.52336,1.31805,1.33622
